"doi","retracted"
"10.1016/j.jnutbio.2017.02.001",TRUE
"10.1016/j.jnucmat.2011.07.022",TRUE
"10.1016/j.jnutbio.2011.12.010",TRUE
"10.1016/j.jnucmat.2014.07.022",TRUE
"10.1016/j.jnutbio.2008.05.003",TRUE
"10.1016/j.jobe.2016.12.006",TRUE
"10.1016/j.jobe.2015.09.007",TRUE
"10.1016/j.joca.2010.03.009",TRUE
"10.1016/j.joca.2010.04.003",TRUE
"10.1016/j.jocd.2016.08.007",TRUE
"10.1016/j.jocd.2013.11.005",TRUE
"10.1016/j.jocs.2015.04.009",TRUE
"10.1016/j.jocn.2013.02.001",TRUE
"10.1016/j.jocn.2018.01.051",TRUE
"10.1016/j.jocrd.2017.02.002",TRUE
"10.1016/j.jocs.2016.02.002",TRUE
"10.1016/j.jocn.2012.02.025",TRUE
"10.1016/j.jocn.2012.03.004",TRUE
"10.1016/j.joen.2011.10.010",TRUE
"10.1016/j.jocs.2017.02.010",TRUE
"10.1016/j.jocs.2017.06.002",TRUE
"10.1016/j.joei.2014.09.012",TRUE
"10.1016/j.joen.2009.11.006",TRUE
"10.1016/j.joen.2008.01.018",TRUE
"10.1016/j.joen.2010.03.038",TRUE
"10.1016/j.joen.2010.03.041",TRUE
"10.1016/j.joen.2012.10.032",TRUE
"10.1016/j.joen.2012.11.029",TRUE
"10.1016/j.joen.2008.08.005",TRUE
"10.1016/j.joen.2011.03.019",TRUE
"10.1016/j.joen.2013.09.005",TRUE
"10.1016/j.jpain.2013.07.001",TRUE
"10.1016/j.joms.2017.03.027",TRUE
"10.1016/j.jorganchem.2008.05.008",TRUE
"10.1016/j.joen.2018.12.009",TRUE
"10.1016/j.jom.2007.10.004",TRUE
"10.1016/j.joms.2010.06.212",TRUE
"10.1016/j.jorganchem.2004.03.038",TRUE
"10.1016/j.jorganchem.2013.04.012",TRUE
"10.1016/j.jpag.2017.09.006",TRUE
"10.1016/j.joms.2018.03.043",TRUE
"10.1016/j.jos.2015.12.019",TRUE
"10.1016/j.jot.2019.06.005",TRUE
"10.1016/j.joep.2018.12.005",TRUE
"10.1016/j.joms.2011.01.034",TRUE
"10.1016/j.joms.2012.07.019",TRUE
"10.1016/j.jorganchem.2013.11.020",TRUE
"10.1016/j.jpaa.2007.01.013",TRUE
"10.1016/j.jpain.2005.01.079",TRUE
"10.1016/j.joep.2015.02.005",TRUE
"10.1016/j.joms.2017.08.013",TRUE
"10.1016/j.jpain.2006.01.109",TRUE
"10.1016/j.jpain.2006.01.142",TRUE
"10.1016/j.jpainsymman.2018.03.020",TRUE
"10.1016/j.jpain.2019.09.008",TRUE
"10.1016/j.jpain.2016.01.415",TRUE
"10.1016/j.jpain.2016.01.417",TRUE
"10.1016/j.jpain.2013.12.004",TRUE
"10.1016/j.jpba.2009.01.002",TRUE
"10.1016/j.jpba.2007.07.027",TRUE
"10.1016/j.jpba.2006.07.042",TRUE
"10.1016/j.jpainsymman.2017.04.001",TRUE
"10.1016/j.jpcs.2007.08.068",TRUE
"10.1016/j.jpba.2011.10.028",TRUE
"10.1016/j.jpcs.2005.02.008",TRUE
"10.1016/j.jpcs.2007.07.096",TRUE
"10.1016/j.jpcs.2007.07.098",TRUE
"10.1016/j.jpcs.2007.10.064",TRUE
"10.1016/j.jpcs.2009.08.012",TRUE
"10.1016/j.jpcs.2013.06.015",TRUE
"10.1016/j.jpcs.2010.10.077",TRUE
"10.1016/j.jpcs.2012.02.023",TRUE
"10.1016/j.jpcs.2011.09.018",TRUE
"10.1016/j.jpedsurg.2017.08.008",TRUE
"10.1016/j.jpcs.2017.12.048",TRUE
"10.1016/j.jpdc.2011.04.011",TRUE
"10.1016/j.jpdc.2008.05.001",TRUE
"10.1016/j.jped.2019.08.008",TRUE
"10.1016/j.jpcs.2013.02.018",TRUE
"10.1016/j.jpdc.2005.02.004",TRUE
"10.1016/j.jpedsurg.2016.02.082",TRUE
"10.1016/j.jpeds.2010.06.035",TRUE
"10.1016/j.jpcs.2016.01.019",TRUE
"10.1016/j.jphotobiol.2014.09.010",TRUE
"10.1016/j.jphotobiol.2013.02.009",TRUE
"10.1016/j.jphotobiol.2016.08.034",TRUE
"10.1016/j.jphotobiol.2015.10.007",TRUE
"10.1016/j.jphotochem.2011.12.017",TRUE
"10.1016/j.jphotobiol.2017.11.024",TRUE
"10.1016/j.jphotochem.2007.07.032",TRUE
"10.1016/j.jplph.2004.09.004",TRUE
"10.1016/j.jphotochem.2007.12.027",TRUE
"10.1016/j.jphs.2014.11.007",TRUE
"10.1016/j.jphotochemrev.2010.07.001",TRUE
"10.1016/j.jpowsour.2008.02.070",TRUE
"10.1016/j.jpolmod.2011.08.019",TRUE
"10.1016/j.jpolmod.2015.12.004",TRUE
"10.1016/j.jpolmod.2016.03.014",TRUE
"10.1016/j.jpolmod.2016.08.003",TRUE
"10.1016/j.jpor.2011.02.001",TRUE
"10.1016/j.jpolmod.2006.04.007",TRUE
"10.1016/j.jpolmod.2019.09.002",TRUE
"10.1016/j.jpowsour.2008.12.098",TRUE
"10.1016/j.jpowsour.2008.01.062",TRUE
"10.1016/j.jpsychires.2006.11.007",TRUE
"10.1016/j.jpowsour.2008.10.012",TRUE
"10.1016/j.jpowsour.2008.10.031",TRUE
"10.1016/j.jprocont.2005.09.006",TRUE
"10.1016/j.jprot.2012.07.048",TRUE
"10.1016/j.jpowsour.2009.08.028",TRUE
"10.1016/j.jpowsour.2014.05.006",TRUE
"10.1016/j.jpowsour.2014.09.071",TRUE
"10.1016/j.jpowsour.2016.10.095",TRUE
"10.1016/j.jpsychires.2005.02.006",TRUE
"10.1016/j.jpowsour.2009.01.049",TRUE
"10.1016/j.jpowsour.2011.02.061",TRUE
"10.1016/j.jprocont.2012.10.010",TRUE
"10.1016/j.jpowsour.2011.06.047",TRUE
"10.1016/j.jppr.2017.11.003",TRUE
"10.1016/j.jprot.2008.12.009",TRUE
"10.1016/j.jpsychores.2005.07.009",TRUE
"10.1016/j.jpsychires.2010.02.004",TRUE
"10.1016/j.jpsychires.2014.06.018",TRUE
"10.1016/j.jpsychires.2009.10.002",TRUE
"10.1016/j.jpsychores.2018.11.014",TRUE
"10.1016/j.jpubeco.2008.02.001",TRUE
"10.1016/j.jsc.2003.06.002",TRUE
"10.1016/j.jpurol.2015.02.015",TRUE
"10.1016/j.jpurol.2015.04.011",TRUE
"10.1016/j.jrmge.2013.06.003",TRUE
"10.1016/j.jrp.2018.10.006",TRUE
"10.1016/j.jsbmb.2012.06.003",TRUE
"10.1016/j.jqsrt.2005.05.073",TRUE
"10.1016/j.jqsrt.2013.10.014",TRUE
"10.1016/j.jqsrt.2015.11.012",TRUE
"10.1016/j.jre.2017.06.003",TRUE
"10.1016/j.jsames.2017.06.002",TRUE
"10.1016/j.jpurol.2016.03.002",TRUE
"10.1016/j.jretconser.2010.12.010",TRUE
"10.1016/j.jretconser.2011.03.001",TRUE
"10.1016/j.jri.2006.08.082",TRUE
"10.1016/j.jsat.2017.04.015",TRUE
"10.1016/j.jsb.2013.02.005",TRUE
"10.1016/j.jsbmb.2013.08.009",TRUE
"10.1016/j.jsbmb.2013.10.021",TRUE
"10.1016/j.jpurol.2017.03.006",TRUE
"10.1016/j.jqsrt.2014.09.013",TRUE
"10.1016/j.jsat.2010.09.005",TRUE
"10.1016/j.jsbmb.2005.04.019",TRUE
"10.1016/j.jqsrt.2004.07.004",TRUE
"10.1016/j.jqsrt.2004.07.013",TRUE
"10.1016/j.jqsrt.2004.07.031",TRUE
"10.1016/j.jsbmb.2004.03.100",TRUE
"10.1016/j.jsbmb.2006.12.026",TRUE
"10.1016/j.jsbmb.2006.12.038",TRUE
"10.1016/j.jsbmb.2006.12.093",TRUE
"10.1016/j.jsbmb.2010.03.045",TRUE
"10.1016/j.jqsrt.2013.05.024",TRUE
"10.1016/j.jretconser.2007.05.002",TRUE
"10.1016/j.jretconser.2012.07.008",TRUE
"10.1016/j.jretconser.2012.11.003",TRUE
"10.1016/j.jri.2004.08.006",TRUE
"10.1016/j.jri.2013.09.002",TRUE
"10.1016/j.jrmge.2016.10.003",TRUE
"10.1016/j.jsb.2018.03.006",TRUE
"10.1016/j.jscs.2011.10.008",TRUE
"10.1016/j.jsc.2006.08.004",TRUE
"10.1016/j.jscs.2011.12.023",TRUE
"10.1016/j.jscs.2015.04.001",TRUE
"10.1016/j.jscs.2015.04.005",TRUE
"10.1016/j.jscs.2010.06.001",TRUE
"10.1016/j.jscs.2012.07.004",TRUE
"10.1016/j.jscs.2012.10.001",TRUE
"10.1016/j.jscs.2013.10.008",TRUE
"10.1016/j.jscs.2012.01.010",TRUE
"10.1016/j.jscs.2015.09.002",TRUE
"10.1016/j.jscs.2011.06.014",TRUE
"10.1016/j.jscs.2012.04.012",TRUE
"10.1016/j.jscs.2011.07.013",TRUE
"10.1016/j.jscs.2011.08.005",TRUE
"10.1016/j.jscs.2011.09.001",TRUE
"10.1016/j.jscs.2010.10.005",TRUE
"10.1016/j.jseaes.2015.09.011",TRUE
"10.1016/j.jscs.2010.10.018",TRUE
"10.1016/j.jse.2005.05.009",TRUE
"10.1016/j.jse.2019.12.001",TRUE
"10.1016/j.jscs.2013.01.006",TRUE
"10.1016/j.jscs.2013.02.007",TRUE
"10.1016/j.jscs.2013.02.008",TRUE
"10.1016/j.jscs.2013.04.008",TRUE
"10.1016/j.jseaes.2010.05.009",TRUE
"10.1016/j.jse.2011.07.013",TRUE
"10.1016/j.jseaes.2007.03.005",TRUE
"10.1016/j.jscs.2014.10.006",TRUE
"10.1016/j.jscs.2014.12.002",TRUE
"10.1016/j.jseaes.2011.08.002",TRUE
"10.1016/j.jseaes.2012.06.003",TRUE
"10.1016/j.jse.2016.02.023",TRUE
"10.1016/j.jseaes.2003.09.006",TRUE
"10.1016/j.jshs.2017.03.010",TRUE
"10.1016/j.jshs.2013.08.001",TRUE
"10.1016/j.jseaes.2018.05.010",TRUE
"10.1016/j.jsg.2008.06.007",TRUE
"10.1016/j.jsg.2008.10.012",TRUE
"10.1016/j.jsps.2014.08.001",TRUE
"10.1016/j.jslw.2017.01.001",TRUE
"10.1016/j.jsps.2012.12.005",TRUE
"10.1016/j.jsp.2004.10.001",TRUE
"10.1016/j.jspi.2004.08.013",TRUE
"10.1016/j.jspi.2010.02.021",TRUE
"10.1016/j.jsp.2011.09.007",TRUE
"10.1016/j.jsis.2011.10.001",TRUE
"10.1016/j.jsr.2013.07.001",TRUE
"10.1016/j.jsps.2011.08.003",TRUE
"10.1016/j.jsps.2012.10.002",TRUE
"10.1016/j.jsps.2017.04.025",TRUE
"10.1016/j.jsps.2017.04.041",TRUE
"10.1016/j.jsps.2013.12.003",TRUE
"10.1016/j.jsps.2013.12.020",TRUE
"10.1016/j.jsps.2009.12.004",TRUE
"10.1016/j.jsps.2016.10.003",TRUE
"10.1016/j.jsps.2017.04.013",TRUE
"10.1016/j.jsr.2013.07.002",TRUE
"10.1016/j.jsr.2013.07.003",TRUE
"10.1016/j.jsr.2013.07.004",TRUE
"10.1016/j.jsr.2013.07.005",TRUE
"10.1016/j.jsr.2013.07.006",TRUE
"10.1016/j.jsr.2013.07.007",TRUE
"10.1016/j.jsr.2013.07.008",TRUE
"10.1016/j.jsr.2013.07.009",TRUE
"10.1016/j.jsr.2013.07.010",TRUE
"10.1016/j.jsr.2013.07.011",TRUE
"10.1016/j.jsr.2013.07.012",TRUE
"10.1016/j.jsr.2013.07.013",TRUE
"10.1016/j.jsr.2013.07.014",TRUE
"10.1016/j.jsr.2013.07.015",TRUE
"10.1016/j.jsr.2013.07.016",TRUE
"10.1016/j.jsr.2013.07.017",TRUE
"10.1016/j.jsr.2013.07.018",TRUE
"10.1016/j.jsr.2013.07.019",TRUE
"10.1016/j.jsr.2013.07.020",TRUE
"10.1016/j.jsr.2013.07.021",TRUE
"10.1016/j.jsr.2013.07.022",TRUE
"10.1016/j.jsr.2013.07.023",TRUE
"10.1016/j.jsr.2013.07.024",TRUE
"10.1016/j.jsr.2013.07.025",TRUE
"10.1016/j.jsr.2013.07.026",TRUE
"10.1016/j.jsr.2013.07.027",TRUE
"10.1016/j.jsr.2013.07.028",TRUE
"10.1016/j.jsr.2013.07.029",TRUE
"10.1016/j.jsr.2013.07.030",TRUE
"10.1016/j.jsr.2013.07.031",TRUE
"10.1016/j.jsr.2013.07.032",TRUE
"10.1016/j.jsr.2013.07.033",TRUE
"10.1016/j.jsr.2013.07.034",TRUE
"10.1016/j.jsr.2013.07.035",TRUE
"10.1016/j.jsr.2013.07.036",TRUE
"10.1016/j.jsr.2013.07.037",TRUE
"10.1016/j.jsr.2013.07.038",TRUE
"10.1016/j.jsr.2013.07.039",TRUE
"10.1016/j.jsr.2013.07.040",TRUE
"10.1016/j.jsr.2013.07.041",TRUE
"10.1016/j.jsr.2013.07.042",TRUE
"10.1016/j.jsr.2013.07.043",TRUE
"10.1016/j.jsr.2013.07.044",TRUE
"10.1016/j.jsr.2013.07.045",TRUE
"10.1016/j.jsr.2013.07.046",TRUE
"10.1016/j.jsr.2013.07.047",TRUE
"10.1016/j.jsr.2013.07.048",TRUE
"10.1016/j.jsr.2013.07.049",TRUE
"10.1016/j.jsr.2013.07.050",TRUE
"10.1016/j.jsr.2013.07.051",TRUE
"10.1016/j.jsr.2013.07.052",TRUE
"10.1016/j.jss.2012.04.059",TRUE
"10.1016/j.jsr.2018.12.009",TRUE
"10.1016/j.jss.2007.09.002",TRUE
"10.1016/j.jss.2010.07.029",TRUE
"10.1016/j.jss.2009.08.028",TRUE
"10.1016/j.jss.2010.10.035",TRUE
"10.1016/j.jss.2016.05.005",TRUE
"10.1016/j.jss.2013.04.013",TRUE
"10.1016/j.jss.2015.03.037",TRUE
"10.1016/j.jss.2013.10.034",TRUE
"10.1016/j.jss.2013.10.038",TRUE
"10.1016/j.jss.2013.10.059",TRUE
"10.1016/j.jss.2012.06.069",TRUE
"10.1016/j.jss.2014.04.026",TRUE
"10.1016/j.jss.2012.10.044",TRUE
"10.1016/j.jss.2016.05.044",TRUE
"10.1016/j.jssc.2018.02.001",TRUE
"10.1016/j.jssc.2012.03.071",TRUE
"10.1016/j.jss.2019.05.002",TRUE
"10.1016/j.jss.2016.11.017",TRUE
"10.1016/j.jtcvs.2014.01.007",TRUE
"10.1016/j.jtbi.2013.01.019",TRUE
"10.1016/j.jtcvs.2006.09.092",TRUE
"10.1016/j.jtcvs.2012.11.064",TRUE
"10.1016/j.jsv.2013.02.029",TRUE
"10.1016/j.jsv.2013.04.012",TRUE
"10.1016/j.jtbi.2012.02.001",TRUE
"10.1016/j.jtbi.2017.01.028",TRUE
"10.1016/j.jtcvs.2006.04.055",TRUE
"10.1016/j.jsv.2007.11.013",TRUE
"10.1016/j.jsv.2008.11.013",TRUE
"10.1016/j.jtbi.2006.04.014",TRUE
"10.1016/j.jtbi.2014.07.017",TRUE
"10.1016/j.jstrokecerebrovasdis.2009.04.006",TRUE
"10.1016/j.jstrokecerebrovasdis.2009.10.007",TRUE
"10.1016/j.jsv.2007.01.044",TRUE
"10.1016/j.jsv.2014.04.011",TRUE
"10.1016/j.jtcvs.2005.02.047",TRUE
"10.1016/j.jtcvs.2010.12.023",TRUE
"10.1016/j.jtbi.2007.12.021",TRUE
"10.1016/j.jsv.2010.10.008",TRUE
"10.1016/j.jtcvs.2014.02.044",TRUE
"10.1016/j.jtcvs.2013.12.013",TRUE
"10.1016/j.jtcvs.2014.12.008",TRUE
"10.1016/j.jtcvs.2014.10.110",TRUE
"10.1016/j.jtcvs.2014.08.042",TRUE
"10.1016/j.jtcvs.2014.12.069",TRUE
"10.1016/j.jtcvs.2014.10.023",TRUE
"10.1016/j.jtcvs.2015.01.061",TRUE
"10.1016/j.jtcvs.2015.01.009",TRUE
"10.1016/j.jtcvs.2016.09.094",TRUE
"10.1016/j.jtcvs.2015.05.072",TRUE
"10.1016/j.jtcvs.2015.05.038",TRUE
"10.1016/j.jtcvs.2015.12.041",TRUE
"10.1016/j.jtcvs.2016.01.005",TRUE
"10.1016/j.jtcvs.2014.11.074",TRUE
"10.1016/j.jtcvs.2018.10.045",TRUE
"10.1016/j.jtcvs.2017.05.070",TRUE
"10.1016/j.jtcvs.2017.05.105",TRUE
"10.1016/j.jtcvs.2017.06.017",TRUE
"10.1016/j.jtcvs.2018.10.052",TRUE
"10.1016/j.jtemb.2013.06.003",TRUE
"10.1016/j.jtcvs.2019.05.063",TRUE
"10.1016/j.jtcvs.2018.12.113",TRUE
"10.1016/j.jtcvs.2019.02.047",TRUE
"10.1016/j.jtemb.2014.02.001",TRUE
"10.1016/j.jtrangeo.2011.03.006",TRUE
"10.1016/j.jtice.2013.06.008",TRUE
"10.1016/j.jtrangeo.2011.10.009",TRUE
"10.1016/j.jtherbio.2003.12.002",TRUE
"10.1016/j.jtho.2018.07.018",TRUE
"10.1016/j.jth.2013.12.001",TRUE
"10.1016/j.jtice.2010.08.011",TRUE
"10.1016/j.jtice.2014.05.017",TRUE
"10.1016/j.jtice.2019.02.022",TRUE
"10.1016/j.jtherbio.2017.11.016",TRUE
"10.1016/j.juro.2007.05.186",TRUE
"10.1016/j.jtusci.2013.04.003",TRUE
"10.1016/j.jup.2007.11.009",TRUE
"10.1016/j.juro.2010.06.168",TRUE
"10.1016/j.juro.2009.05.138",TRUE
"10.1016/j.juro.2008.06.136",TRUE
"10.1016/j.juro.2008.06.138",TRUE
"10.1016/j.juro.2008.03.189",TRUE
"10.1016/j.juro.2008.03.197",TRUE
"10.1016/j.jvs.2009.03.045",TRUE
"10.1016/j.jviromet.2012.05.011",TRUE
"10.1016/j.jvolgeores.2015.01.001",TRUE
"10.1016/j.juro.2012.07.048",TRUE
"10.1016/j.jval.2017.09.008",TRUE
"10.1016/j.jviromet.2012.06.010",TRUE
"10.1016/j.jvolgeores.2014.03.007",TRUE
"10.1016/j.jvolgeores.2014.07.004",TRUE
"10.1016/j.jvolgeores.2014.08.010",TRUE
"10.1016/j.jvs.2004.08.055",TRUE
"10.1016/j.juro.2012.12.074",TRUE
"10.1016/j.jvcir.2009.09.006",TRUE
"10.1016/j.jvcir.2019.03.006",TRUE
"10.1016/j.jvs.2007.10.049",TRUE
"10.1016/j.jval.2016.12.014",TRUE
"10.1016/j.jvcir.2013.06.007",TRUE
"10.1016/j.jvcir.2018.08.005",TRUE
"10.1016/j.jvcir.2018.08.006",TRUE
"10.1016/j.jvcir.2018.08.010",TRUE
"10.1016/j.jvcir.2018.08.011",TRUE
"10.1016/j.jval.2017.05.016",TRUE
"10.1016/j.jvcir.2012.01.002",TRUE
"10.1016/j.jvcir.2019.02.024",TRUE
"10.1016/j.jviromet.2008.06.026",TRUE
"10.1016/j.jviromet.2013.06.025",TRUE
"10.1016/j.jviromet.2013.07.015",TRUE
"10.1016/j.knee.2013.11.002",TRUE
"10.1016/j.jvs.2010.02.285",TRUE
"10.1016/j.jvs.2011.03.219",TRUE
"10.1016/j.jweia.2010.07.006",TRUE
"10.1016/j.knee.2010.01.004",TRUE
"10.1016/j.knee.2014.07.009",TRUE
"10.1016/j.jvsv.2014.09.004",TRUE
"10.1016/j.jvsv.2014.12.002",TRUE
"10.1016/j.jweia.2017.12.028",TRUE
"10.1016/j.kjms.2012.08.031",TRUE
"10.1016/j.jvs.2011.12.019",TRUE
"10.1016/j.jweia.2007.06.006",TRUE
"10.1016/j.jvs.2017.02.053",TRUE
"10.1016/j.jvsv.2017.05.025",TRUE
"10.1016/j.jvs.2010.04.054",TRUE
"10.1016/j.jwb.2009.01.003",TRUE
"10.1016/j.kjms.2017.06.009",TRUE
"10.1016/j.knosys.2007.11.003",TRUE
"10.1016/j.knosys.2005.12.001",TRUE
"10.1016/j.knosys.2008.02.007",TRUE
"10.1016/j.knosys.2005.10.006",TRUE
"10.1016/j.knosys.2008.03.039",TRUE
"10.1016/j.knosys.2013.12.024",TRUE
"10.1016/j.knosys.2009.11.003",TRUE
"10.1016/j.knosys.2010.04.002",TRUE
"10.1016/j.knosys.2012.08.018",TRUE
"10.1016/j.laa.2009.08.019",TRUE
"10.1016/j.laa.2009.11.012",TRUE
"10.1016/j.knosys.2017.01.015",TRUE
"10.1016/j.laa.2006.09.010",TRUE
"10.1016/j.laa.2008.04.048",TRUE
"10.1016/j.laa.2007.08.006",TRUE
"10.1016/j.laa.2011.06.046",TRUE
"10.1016/j.laa.2011.12.001",TRUE
"10.1016/j.landurbplan.2006.02.009",TRUE
"10.1016/j.laa.2016.05.024",TRUE
"10.1016/j.landurbplan.2003.08.006",TRUE
"10.1016/j.laa.2017.02.036",TRUE
"10.1016/j.leaqua.2009.03.015",TRUE
"10.1016/j.landurbplan.2007.05.014",TRUE
"10.1016/j.landusepol.2018.01.035",TRUE
"10.1016/j.lcats.2008.01.005",TRUE
"10.1016/j.lcats.2008.02.003",TRUE
"10.1016/j.landusepol.2017.02.018",TRUE
"10.1016/j.landusepol.2018.04.044",TRUE
"10.1016/j.leaqua.2010.07.015",TRUE
"10.1016/j.leaqua.2010.12.018",TRUE
"10.1016/j.leaqua.2011.02.002",TRUE
"10.1016/j.leaqua.2011.12.004",TRUE
"10.1016/j.leaqua.2012.04.001",TRUE
"10.1016/j.leukres.2010.12.002",TRUE
"10.1016/j.leaqua.2012.11.008",TRUE
"10.1016/j.leukres.2005.08.004",TRUE
"10.1016/j.leukres.2008.12.022",TRUE
"10.1016/j.leukres.2009.01.006",TRUE
"10.1016/j.leukres.2010.12.007",TRUE
"10.1016/j.lfs.2007.11.006",TRUE
"10.1016/j.leukres.2014.03.019",TRUE
"10.1016/j.leukres.2018.02.016",TRUE
"10.1016/j.lfs.2004.05.039",TRUE
"10.1016/j.lfs.2004.06.019",TRUE
"10.1016/j.lfs.2005.05.045",TRUE
"10.1016/j.lfs.2007.04.009",TRUE
"10.1016/j.leukres.2017.05.003",TRUE
"10.1016/j.lfs.2015.12.045",TRUE
"10.1016/j.lfs.2012.08.002",TRUE
"10.1016/j.lfs.2012.10.024",TRUE
"10.1016/j.lfs.2009.09.013",TRUE
"10.1016/j.lfs.2009.09.015",TRUE
"10.1016/j.lfs.2013.02.001",TRUE
"10.1016/j.lfs.2008.06.027",TRUE
"10.1016/j.lfs.2013.12.015",TRUE
"10.1016/j.lfs.2016.11.023",TRUE
"10.1016/j.lfs.2018.07.039",TRUE
"10.1016/j.lfs.2016.05.038",TRUE
"10.1016/j.lfs.2016.08.005",TRUE
"10.1016/j.lfs.2018.08.049",TRUE
"10.1016/j.lfs.2019.05.025",TRUE
"10.1016/j.lrp.2005.08.001",TRUE
"10.1016/j.lithos.2016.06.014",TRUE
"10.1016/j.livsci.2008.08.001",TRUE
"10.1016/j.lingua.2016.07.006",TRUE
"10.1016/j.lingua.2016.08.002",TRUE
"10.1016/j.lingua.2016.11.001",TRUE
"10.1016/j.lingua.2016.11.004",TRUE
"10.1016/j.livsci.2010.08.016",TRUE
"10.1016/j.livsci.2017.09.023",TRUE
"10.1016/j.lfs.2018.12.047",TRUE
"10.1016/j.lithos.2009.06.002",TRUE
"10.1016/j.livsci.2013.11.021",TRUE
"10.1016/j.livsci.2012.08.014",TRUE
"10.1016/j.livsci.2008.09.026",TRUE
"10.1016/j.lingua.2017.06.004",TRUE
"10.1016/j.lingua.2017.06.013",TRUE
"10.1016/j.lingua.2017.12.015",TRUE
"10.1016/j.lungcan.2014.08.015",TRUE
"10.1016/j.lungcan.2009.10.005",TRUE
"10.1016/j.lungcan.2004.08.006",TRUE
"10.1016/j.lungcan.2008.05.026",TRUE
"10.1016/j.lungcan.2009.05.011",TRUE
"10.1016/j.lungcan.2009.06.013",TRUE
"10.1016/j.mam.2012.03.011",TRUE
"10.1016/j.lungcan.2015.12.004",TRUE
"10.1016/j.lwt.2013.07.015",TRUE
"10.1016/j.lungcan.2016.09.016",TRUE
"10.1016/j.lungcan.2016.11.015",TRUE
"10.1016/j.mam.2007.07.002",TRUE
"10.1016/j.lungcan.2020.01.013",TRUE
"10.1016/j.mad.2018.10.003",TRUE
"10.1016/j.mad.2018.11.001",TRUE
"10.1016/j.lwt.2017.03.001",TRUE
"10.1016/j.lungcan.2017.03.016",TRUE
"10.1016/j.lwt.2009.09.007",TRUE
"10.1016/j.margeo.2009.11.008",TRUE
"10.1016/j.mambio.2010.11.002",TRUE
"10.1016/j.mambio.2012.07.152",TRUE
"10.1016/j.mambio.2013.05.002",TRUE
"10.1016/j.marchem.2007.06.011",TRUE
"10.1016/j.matchemphys.2011.05.019",TRUE
"10.1016/j.marpetgeo.2015.12.021",TRUE
"10.1016/j.marpetgeo.2018.02.018",TRUE
"10.1016/j.marpol.2017.08.013",TRUE
"10.1016/j.matchar.2014.06.013",TRUE
"10.1016/j.marmicro.2008.02.002",TRUE
"10.1016/j.marpetgeo.2017.11.025",TRUE
"10.1016/j.matchar.2013.11.012",TRUE
"10.1016/j.matchemphys.2007.02.024",TRUE
"10.1016/j.matchemphys.2007.03.005",TRUE
"10.1016/j.marpol.2015.01.006",TRUE
"10.1016/j.marpolbul.2014.08.017",TRUE
"10.1016/j.marpolbul.2018.11.046",TRUE
"10.1016/j.matchar.2014.10.026",TRUE
"10.1016/j.matchar.2015.01.012",TRUE
"10.1016/j.matchar.2016.09.015",TRUE
"10.1016/j.matchemphys.2004.04.023",TRUE
"10.1016/j.matchemphys.2007.04.013",TRUE
"10.1016/j.matchemphys.2005.02.019",TRUE
"10.1016/j.matchemphys.2005.03.050",TRUE
"10.1016/j.matchemphys.2008.08.016",TRUE
"10.1016/j.matchemphys.2010.08.035",TRUE
"10.1016/j.matchemphys.2010.08.040",TRUE
"10.1016/j.marpetgeo.2012.08.011",TRUE
"10.1016/j.marpetgeo.2016.08.003",TRUE
"10.1016/j.marpol.2017.06.032",TRUE
"10.1016/j.marpol.2019.103650",TRUE
"10.1016/j.marpolbul.2016.01.018",TRUE
"10.1016/j.marpol.2016.05.034",TRUE
"10.1016/j.matchar.2005.03.004",TRUE
"10.1016/j.matchar.2005.10.006",TRUE
"10.1016/j.matchemphys.2016.07.055",TRUE
"10.1016/j.matchemphys.2014.08.043",TRUE
"10.1016/j.matchemphys.2018.03.087",TRUE
"10.1016/j.matchemphys.2018.04.006",TRUE
"10.1016/j.matchemphys.2014.03.023",TRUE
"10.1016/j.matchemphys.2017.03.039",TRUE
"10.1016/j.matchemphys.2017.03.055",TRUE
"10.1016/j.matchemphys.2018.02.010",TRUE
"10.1016/j.matchemphys.2018.03.022",TRUE
"10.1016/j.matchemphys.2018.03.024",TRUE
"10.1016/j.matchemphys.2015.07.035",TRUE
"10.1016/j.matlet.2005.02.092",TRUE
"10.1016/j.materresbull.2011.06.010",TRUE
"10.1016/j.matlet.2004.11.039",TRUE
"10.1016/j.matlet.2005.05.081",TRUE
"10.1016/j.materresbull.2008.09.007",TRUE
"10.1016/j.matcom.2004.04.003",TRUE
"10.1016/j.matdes.2015.07.028",TRUE
"10.1016/j.materresbull.2011.10.010",TRUE
"10.1016/j.matlet.2004.02.004",TRUE
"10.1016/j.matlet.2004.09.064",TRUE
"10.1016/j.matcom.2019.02.022",TRUE
"10.1016/j.materresbull.2008.03.017",TRUE
"10.1016/j.matcom.2009.08.004",TRUE
"10.1016/j.matcom.2009.08.024",TRUE
"10.1016/j.matcom.2013.09.011",TRUE
"10.1016/j.materresbull.2007.06.015",TRUE
"10.1016/j.materresbull.2007.06.047",TRUE
"10.1016/j.materresbull.2007.11.001",TRUE
"10.1016/j.materresbull.2009.11.013",TRUE
"10.1016/j.materresbull.2018.06.033",TRUE
"10.1016/j.matlet.2005.01.021",TRUE
"10.1016/j.matlet.2006.10.011",TRUE
"10.1016/j.matlet.2006.07.028",TRUE
"10.1016/j.matlet.2004.07.047",TRUE
"10.1016/j.matlet.2005.12.049",TRUE
